Authors,Title,Year,DOI,Link,Abstract,Index.Keywords
"Alsen M., Sinclair C., Cooke P., Ziadkhanpour K., Genden E., van Gerwen M.",Endocrine disrupting chemicals and thyroid cancer: An overview,2021,10.3390/toxics9010014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099541229&doi=10.3390%2ftoxics9010014&partnerID=40&md5=a7220d592d7ca3f2bc022c38d9dd01c2,"Endocrine disruptive chemicals (EDC) are known to alter thyroid function and have been associated with increased risk of certain cancers. The present study aims to provide a comprehensive overview of available studies on the association between EDC exposure and thyroid cancer. Relevant studies were identified via a literature search in the National Library of Medicine and National Institutes of Health PubMed as well as a review of reference lists of all retrieved articles and of previously published relevant reviews. Overall, the current literature suggests that exposure to certain congeners of flame retardants, polychlorinated biphenyls (PCBs), and phthalates as well as certain pesticides may potentially be associated with an increased risk of thyroid cancer. However, future research is urgently needed to evaluate the different EDCs and their potential carcinogenic effect on the thyroid gland in humans as most EDCs have been studied sporadically and results are not consistent. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","1 hydroxy 2 propyl bis(1 chloro 2 propyl)phosphate; 2,2',4,4' tetrabromodiphenyl ether; 2,2',4,4',5,5' hexabromodiphenyl ether; 4,4' isopropylidenediphenol; alachlor; atrazine; bis(1,3 dichloro 2 propyl)phosphate; bis(2 ethylhexyl) 2,3,4,5 tetrabromophthalate; carbaril; chlorimuron ethyl; chlorpyrifos; decabromodiphenyl ether; dicamba; dimpylate; endocrine disruptor; flame retardant; herbicide; hexachlorobenzene; isopropylated triphenyl phosphate; liothyronine; malathion; mancozeb; metalaxyl; metolachlor; organochlorine insecticide; organochlorine pesticide; organophosphate pesticide; pentachlorophenol; pesticide; phosphoric acid tris(2 chloroethyl) ester; phthalic acid; polybrominated biphenyl; polybrominated diphenyl ether; polychlorinated biphenyl; polyfluoroalkyl substance; pyricarbate; terbufos; thyrotropin; thyroxine; thyroxine binding globulin; transthyretin; triphenyl phosphate; tris(1 chloro 2 propyl)phosphate; unclassified drug; cancer staging; carcinogenesis; case control study; cohort analysis; disease association; exposure; female; free thyroxine index; human; male; Review; systematic review; thyroid cancer; thyroid gland; thyroid papillary carcinoma"
NA,"Maternal exposure to endocrine disrupting chemicals (EDCs) and preterm birth: A systematic review, meta-analysis, and meta-regression analysis",2022,NA,NA,"Preterm birth is the second most common cause of death in children under 5 years of age. The etiology of preterm birth has not yet been elucidated. Although maternal exposure to endocrine disrupting chemicals (EDCs) may increase the risk for preterm birth, associations have not been confirmed. We performed a meta-analysis to elucidate the relationships between maternal exposure to EDCs and preterm birth. A systematic search of PubMed, Ovid-EMBASE, and the Cochrane Library (CENTRAL) for relevant published studies providing quantitative data on the association between maternal EDC exposure and preterm birth in humans was conducted in July 2021. To calculate the overall estimates, we pooled the adjusted regression coefficients with 95% confidence intervals (CIs) from each study by the inverse variance method. A total of 59 studies were included. The pooled results indicated that maternal exposure to metals (OR, 1.23; 95% CI, 1.17 to 1.29) and phthalates (OR, 1.31; 95% CI, 1.21 to 1.42) was related to an increased risk for preterm birth. Specifically, maternal exposure to lead, cadmium, chromium, copper and manganese appeared to be correlated with an elevated risk for preterm birth. Additionally, maternal exposure to monoethyl phthalate (MEP), mono-2-ethyl-5-carboxypentyl phthalate (MECPP), monobenzyl phthalate (MBzP), and di (2-ethylhexyl) phthalate (DEHP) was also associated with preterm birth. In conclusion, maternal exposure to metals and phthalates may increase the risk for preterm birth based on current evidence.",NA
"Schmieder A.H., Caruthers S.D., Keupp J., Wickline S.A., Lanza G.M.",Recent Advances in 19Fluorine Magnetic Resonance Imaging with Perfluorocarbon Emulsions,2015,10.15302/J-ENG-2015103,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85002722312&doi=10.15302%2fJ-ENG-2015103&partnerID=40&md5=9c514f2a51e17d3085775a321be66ab4,"The research roots of 19fluorine (19F) magnetic resonance imaging (MRI) date back over 35 years. Over that time span, 1H imaging flourished and was adopted worldwide with an endless array of applications and imaging approaches, making magnetic resonance an indispensable pillar of biomedical diagnostic imaging. For many years during this timeframe, 19F imaging research continued at a slow pace as the various attributes of the technique were explored. However, over the last decade and particularly the last several years, the pace and clinical relevance of 19F imaging has exploded. In part, this is due to advances in MRI instrumentation, 19F/1H coil designs, and ultrafast pulse sequence development for both preclinical and clinical scanners. These achievements, coupled with interest in the molecular imaging of anatomy and physiology, and combined with a cadre of innovative agents, have brought the concept of 19F into early clinical evaluation. In this review, we attempt to provide a slice of this rich history of research and development, with a particular focus on liquid perfluorocarbon compound-based agents. © 2015 THE AUTHORS. Published by Elsevier LTD on behalf of Chinese Academy of Engineering and Higher Education Press Limited Company",NA
"Xu S., Kim E.H., Wei A., Negishi E.-I.",Pd- and Ni-catalyzed cross-coupling reactions in the synthesis of organic electronic materials,2014,10.1088/1468-6996/15/4/044201,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938425122&doi=10.1088%2f1468-6996%2f15%2f4%2f044201&partnerID=40&md5=29f0d84576cb53a31e15999994dddd79,"Organic molecules and polymers with extended π-conjugation are appealing as advanced electronic materials, and have already found practical applications in thin-film transistors, light emitting diodes, and chemical sensors. Transition metal (TM)-catalyzed cross-coupling methodologies have evolved over the past four decades into one of the most powerful and versatile methods for C-C bond formation, enabling the construction of a diverse and sophisticated range of π-conjugated oligomers and polymers. In this review, we focus our discussion on recent synthetic developments of several important classes of π-conjugated systems using TM-catalyzed cross-coupling reactions, with a perspective on their utility for organic electronic materials. © 2014 National Institute for Materials Science.",Catalysis; Conjugated polymers; Light emitting diodes; Polymers; Cross coupling reactions; Organic electronic materials; Poly-thiophene; Polyarylenes; polyarylethynylene; polyarylvinylene; Polyfluorenes; Semiconducting organic compounds
"Khomein P., Ketelaars W., Lap T., Liu G.",Sulfonated aromatic polymer as a future proton exchange membrane: A review of sulfonation and crosslinking methods,2021,10.1016/j.rser.2020.110471,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095833514&doi=10.1016%2fj.rser.2020.110471&partnerID=40&md5=9a36c00202e4447771e873f69b2c6be7,"Sulfonated aromatic polymers (SAP) have been shown to be promising materials for proton exchange membranes (PEM) due to their high thermal and chemical stability as well as lower-cost production compared to commercial available perfluoro sulfonated polymers. Two key main steps to achieve high-performance PEM of SAP are sulfonation of the aromatic polymer and subsequent membrane crosslinking techniques. In this review, the common post-sulfonation methods for development of SAP and the state of the art crosslinking procedures are mostly covered. This review is targeting to bring the reader up to date of all available techniques. To obtain an overview is especially important, because no single sulfonation and/or crosslinking procedure can be considered ideal in all cases, and for each SAP the best method is dependent on the type of polymer and its applications. © 2020 Elsevier Ltd",Aromatic polymers; Aromatization; Chemical stability; Crosslinking; Membranes; Proton exchange membrane fuel cells (PEMFC); Cost production; Cross-linking techniques; High thermal; Low-costs; Proton exchange membranes; Sulfonated aromatic polymers; Sulphonated polymers; Sulphonation; Sulphonation method; Thermal and chemical stabilities; Sulfonation
"Shi Y., Cai Y.",Study of per- and polyfluoroalkyl substances related environmental problems,2014,10.7536/PC130922,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898890697&doi=10.7536%2fPC130922&partnerID=40&md5=5c212a40032c1335b684acdde63ffad9,"Per- and polyfluoroalkyl substances (PFASs) are widely used in numerous industrial and commercial products due to their unique hydrophobic, oil-repellence and high surface activity. In recent years they have been detected in various environmental matrix and become the widespread organic pollutants. Based on their ubiquitous distribution, persistence and bioaccumulation, the per- and polyfluoroalkyl substances have attracted remarkable attention from related scientists and organizations. The fourth meeting of the Conference of the Parties of the Stockholm Convention (SC) on Persistent Organic Pollutants (POPs) held at the Geneva in May, 2009, has decided to place perfluorooctane sulfonic acid, its salts and perfluorooctane sulfonyl fluoride into Annex B of the convention. From then on, the perfluorinated chemicals as new emerging contaminants, have received great attention, and the research about their environmental problems has come to a new stage of development. This paper reviews the research progress on the analytical method, environmental distribution and behavior, bioaccumulation and biomagnification, human exposure and healthy effect, emerging analogues of PFASs. The emphasis be laid on the advances achieved after perfluorooctane sulfonic acid, its salts and perfluorooctane sulfonyl fluoride were listed into Annex B of the convention. The current critical areas of research that warrant further attention are also discussed.",NA
"Kumar M., Ngasepam J., Dhangar K., Mahlknecht J., Manna S.","Critical review on negative emerging contaminant removal efficiency of wastewater treatment systems: Concept, consistency and consequences",2022,10.1016/j.biortech.2022.127054,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127173718&doi=10.1016%2fj.biortech.2022.127054&partnerID=40&md5=40ffbcf41d66059ac608a403dcddfad4,"Emerging contaminants (ECs) are not completely removed by wastewater treatment owing to their capabilities of making complexes, toxic derivatives, byproduct formation, and dynamic partitioning. Negative contaminant removal i.e., higher concentrations (up to 5731%) of these ECs in the effluent with respect to the influent sampled on the same occasions, is globally prevalent in almost all types of treatment systems. Conventional WWTPs showed the highest negative removal (NR) for Carbamazepine, and Carbadox. Conjugation–deconjugation, types of WWTPs, transformations, leaching, operational parameters, sampling schemes, and nature of substance governs the NR efficiencies. Among the various categories of micropollutants, pesticides and beta-blockers are reported to exhibit the maximum percentage of NR, posing threat to human and the environment. With > 200% of NR for beta-blockers, low blood-pressure related symptoms may likely to get more prevalent in the near future. Study red-flags this phenomenon of negative removal that needs urgent attention. © 2022 Elsevier Ltd","Amides; Blood pressure; Efficiency; Effluent treatment; Effluents; Wastewater treatment; Beta-blockers; Contaminant removal; Critical review; Emerging contaminant; Emerging pollutants; Negative removal; Pharmaceutical and personal care products; Process efficacy; Removal efficiencies; Wastewater treatment system; Biodegradation; beta adrenergic receptor blocking agent; carbadox; carbamazepine; pesticide; pesticide; air sampling; byproduct; chemical compound; detection method; effluent; literature review; pollutant; sampling; wastewater treatment; adsorption; biodegradation; biotransformation; concentration (parameter); conjugation; effluent; electron transport; health hazard; leaching; nonhuman; Review; sampling; seasonal variation; sludge treatment; waste component removal; waste water management; waste water treatment plant; human; procedures; sewage; wastewater; water management; water pollutant; Humans; Pesticides; Waste Disposal, Fluid; Waste Water; Water Pollutants, Chemical; Water Purification"
"Ünlü Endi Rlik B., Gürbay A.","Perfluorooctanoic acid: Exposure ways, toxicokinetic properties and effects on human health [Perflorooktanoik asit: Maruziyet yolları, toksikokinetik Özellikleri ve İnsan sağlığı Üzerindeki etkileri]",2018,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047792405&partnerID=40&md5=b1cc7c45fcdc5d831de10a63e9299867,"Perfluorooctanoic acid (PFOA) is a persistent environmental pollutant with toxicological importance, and it is extensively used in industrial and commercial applications. Due to its chemical and physical properties, it is accumulated in food chains and not metabolized. PFOA has been found in detectable levels in biological samples of animals and humans all over the world. Reported mean serum levels of PFOA is about 4 ng/ml in general population, and its estimated half-life is 3.8 years in humans. Although the exposure ways to PFOA is not exactly described for humans, it is suggested that contaminated drinking water, food, breast milk, indoor air, dust and non-stick pans might be the possible sources. While limited in number, the results of human studies suggested that blood, breast milk, liver, kidneys, lungs, seminal plasma, thyroid gland and bones are the principal organs for PFOA distribution. Epidemiological studies showed that there is a positive correlation between PFOA exposure and various health problems including carcinogenesis, cardiovascular and thyroid diseases, chronic kidney failure, hepatotoxicity, high cholesterol and obesity. In addition, data obtained from general population studies emphasized that PFOA affects reproductive, developmental and immune systems. In the present review, besides possible exposure ways of humans to PFOA, its toxicokinetic properties, and effects on human health have been explained. © 2018 Society of Pharmaceutical Sciences of Ankara (FABAD). All rights reserved.",drinking water; perfluorooctanoic acid; air pollution; blood; bone; breast milk; carcinogenesis; cardiovascular disease; chronic kidney failure; correlational study; drug exposure; dust; food contamination; genital system; human; immune system; kidney; liver; liver toxicity; lung; obesity; population research; Review; thyroid disease; thyroid gland; toxicokinetics
"Carve M., Nugegoda D., Allinson G., Shimeta J.",A systematic review and ecological risk assessment for organic ultraviolet filters in aquatic environments,2021,10.1016/j.envpol.2020.115894,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094594059&doi=10.1016%2fj.envpol.2020.115894&partnerID=40&md5=c2f24336c1fe9eed41e4d93279aadb5a,"Organic ultraviolet filters (OUVFs) are used in a wide range of manufactured products including personal care (e.g. sunscreens) and plastic items. This review summarizes the available data regarding the toxic effects of OUVFs on marine and freshwater organisms and generates the predicted no-effect concentration (PNEC) values necessary for assessing ecological risk. Through a systematic search of the literature, 89 studies were identified and ecotoxicological data extracted. Collectively, these studies described toxicity testing with 39 OUVF from 10 structural classes, with derivatives of benzophenones (49%) and camphors (16%) most studied. There was a bias towards selecting freshwater species (61%), and evaluating single OUVF effects (87%) rather than OUVF mixtures. Short-term (acute) experimentation (58%) was marginally more common than long-term (chronic) testing (42%). Reproductive, developmental, genetic, and neurological toxicity were the most commonly identified effects in aquatic organism, and were associated with molecular interactions with steroid receptors, DNA, or the production of reactive oxygen species. Species sensitivity distribution and/or assessment factors were used to calculate PNECs for 22 OUVFs and the risk quotients for 12 OUVFs. When using maximum concentrations, high risk was observed for six OUVFs in marine environments (4-methylbenzylidene-camphor, octocrylene, padimate-O, benzophenone-1, and oxybenzone, ethylhexyl-4-methoxycinnamate), and for four OUVFs in freshwater environments (ethylhexyl-4-methoxycinnamate, octocrylene, avobenzone and oxybenzone). When using median concentrations, a risk to marine environments was observed for oxybenzone. The results of this review underline that there is limited knowledge of the pathological effects of OUVFs and their metabolites in aquatic environments, and this inhibits the development of informed water-quality guidelines. © 2020 Elsevier LtdOUVF research has focused on effects in freshwater more than marine organisms, yet evidence indicates OUVFs pose a risk to both; but current knowledge gaps inhibit the development of informed water-quality guidelines. © 2020 Elsevier Ltd","Aquatic organisms; Ecology; Marine biology; Metabolites; Molecular oxygen; Plastic products; Plastics industry; Polypropylenes; Search engines; Toxicity; Water quality; Ecological risk assessment; Freshwater environments; Manufactured products; Maximum concentrations; Median concentration; Predicted no-effect concentrations; Species sensitivity distributions; Water quality guidelines; Risk assessment; 3 (4 methylbenzylidene)camphor; 4 methoxycinnamic acid 2 ethylhexyl ester; avobenzone; benzophenone; benzophenone 1; camphor; chemical agent; octocrylene; organic ultraviolet filter; oxybenzone; padimate; reactive oxygen metabolite; steroid receptor; unclassified drug; fresh water; sunscreen; aquatic environment; concentration (composition); DNA; ecotoxicology; freshwater ecosystem; gene expression; reactive oxygen species; risk assessment; sensitivity analysis; taxonomy; toxicity; water quality; aquatic environment; chemical analysis; concentration (parameter); developmental toxicity; DNA determination; ecotoxicity; genotoxicity; neurotoxicity; nonhuman; physical chemistry; physical parameters; reproductive toxicity; Review; risk assessment; sensitivity analysis; water quality; analysis; aquatic species; risk assessment; toxicity; water pollutant; Dryobalanops; Aquatic Organisms; Fresh Water; Risk Assessment; Sunscreening Agents; Water Pollutants, Chemical"
"Haqqani H.M., Mond H.G.","The implantable cardioverter-defibrillator lead: Principles, progress, and promises: Principles",2009,10.1111/j.1540-8159.2009.02492.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349528282&doi=10.1111%2fj.1540-8159.2009.02492.x&partnerID=40&md5=c939571525fa95036b0ba72301d213c3,"The prognostic benefit of the implantable cardioverter-defibrillator (ICD) has been well established in multiple settings and its use is consequently widespread. Modern-day ICD systems use transvenous high-voltage leads to act as the interface between the heart and the generator, allowing for the sensing of a cardiac activity and the delivery of both bradycardia and tachycardia therapy, including high-voltage, high-current shocks. The ICD lead is in many ways the most fragile and critical component of the ICD system, and is subjected to more stress than any other implanted medical device. It has similar components to a pacing lead including tip and ring electrodes, fixation mechanism, conductors, insulators, and connector pins. In addition, it also contains the high-voltage shock coils that allow the delivery of defibrillation therapy to the cardiac tissue. The materials used to manufacture each of these components have undergone little evolution from their initial pacing lead-derived origin, but promising progress in this area is now occurring and better conductors and insulators have been developed. Lead body design continues to be multiluminal rather than coaxial, but various iterations of this basic paradigm continue to be investigated. In addition to miniaturization of the entire ICD lead, new industry standard lead connectors will also be introduced to reduce complexity and pocket bulk. However, long-term failure rates have been considerable, with lead failure related to both conductor and insulator malfunction. It is hoped that recent improvements in an ICD lead design and manufacture will result in a good functionality with a reliable long-term performance. (PACE 2009; 1336-1353). © 2009 Wiley Periodicals, Inc.","copolymer; politef; polyetherurethan; silastic; bradycardia; conductor; defibrillation; defibrillator; electrical equipment; electrode; icd lead; prosthesis failure; review; tachycardia; Arrhythmias, Cardiac; Defibrillators, Implantable; Electrodes, Implanted; Equipment Design; Equipment Failure Analysis; Heart Failure; Humans; Technology Assessment, Biomedical"
"Abbasian Chaleshtari Z., Foudazi R.",A Review on Per- and Polyfluoroalkyl Substances (PFAS) Remediation: Separation Mechanisms and Molecular Interactions,2022,10.1021/acsestwater.2c00271,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141940714&doi=10.1021%2facsestwater.2c00271&partnerID=40&md5=dc2ff576541178505519f781793ebd72,"Per- and polyfluoroalkyl substances (PFAS) are a group of manmade chemicals, which are persistent in the environment, bioaccumulative, and toxic to humans. Various treatment technologies have been used to remove PFAS from water, among them adsorption and membrane filtration technologies have shown greater effectiveness in PFAS removal. Therefore, the main objective of this article is to provide a review on current literature investigating the PFAS removal by adsorption and membrane filtration technologies. The specific focus of this review is to explore the separation mechanisms involved in PFAS removal and the existing challenges of current adsorbents/membranes. This review highlights the research needs for developing more efficient technologies for PFAS removal. © 2022 by the Author(s).",NA
