Authors,Title,Year,DOI,Link,Abstract,Index Keywords
"Pinto I., Simões M., Gomes I.B.","An Overview of the Impact of Pharmaceuticals on Aquatic Microbial Communities",2022,"10.3390/antibiotics11121700","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144733301&doi=10.3390%2fantibiotics11121700&partnerID=40&md5=3cf02fb0869a35f0067c1f49b51d9972","Pharmaceuticals are present as pollutants in several ecosystems worldwide. Despite the reduced concentrations at which they are detected, their negative impact on natural biota constitutes a global concern. The consequences of pharmaceuticals’ presence in water sources and food have been evaluated with a higher detail for human health. However, although most of the pharmaceuticals detected in the environment had not been designed to act against microorganisms, it is of utmost importance to understand their impact on the environmental native microbiota. Microbial communities can suffer serious consequences from the presence of pharmaceuticals as pollutants in the environment, which may directly impact public health and ecosystem equilibrium. Among this class of pollutants, the ones that have been studied in more detail are antibiotics. This work aims to provide an overview of the impacts of different pharmaceuticals on environmental biofilms, more specifically in biofilms from aquatic ecosystems and engineered water systems. The alterations caused in the biofilm function and characteristics, as well as bacteria antimicrobial tolerance and consequently the associated risks for public health, are also reviewed. Despite the information already available on this topic, the need for additional data urges the assessment of emerging pollutants on microbial communities and the potential public health impacts. © 2022 by the authors.","crystal violet; dalfopristin plus quinupristin; genomic DNA; lincomycin; lysozyme; macrolide; sodium azide; streptogramin derivative; streptomycin; tetracycline; vancomycin; virulence factor; antibiotic resistance; antibiotic sensitivity; broth dilution; dairy product; DNA isolation; Enterococcus faecalis; Enterococcus faecium; incubation time; inoculation; minimum inhibitory concentration; multidrug resistance; nonhuman; polymerase chain reaction; Review; ultraviolet radiation; virulence"
"Meegoda J.N., Bezerra de Souza B., Casarini M.M., Kewalramani J.A.","A Review of PFAS Destruction Technologies",2022,"10.3390/ijerph192416397","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144566782&doi=10.3390%2fijerph192416397&partnerID=40&md5=0d6a9007935d7e981e8eda2cc567316c","Per- and polyfluoroalkyl substances (PFASs) are a family of highly toxic emerging contaminants that have caught the attention of both the public and private sectors due to their adverse health impacts on society. The scientific community has been laboriously working on two fronts: (1) adapting already existing and effective technologies in destroying organic contaminants for PFAS remediation and (2) developing new technologies to remediate PFAS. A common characteristic in both areas is the separation/removal of PFASs from other contaminants or media, followed by destruction. The widely adopted separation technologies can remove PFASs from being in contact with humans; however, they remain in the environment and continue to pose health risks. On the other hand, the destructive technologies discussed here can effectively destroy PFAS compounds and fully address society’s urgent need to remediate this harmful family of chemical compounds. This review reports and compare widely accepted as well as emerging PFAS destruction technologies. Some of the technologies presented in this review are still under development at the lab scale, while others have already been tested in the field. © 2022 by the authors.","environmental chemical; per and polyfluoroalkyl substance; perfluorohexanesulfonic acid; perfluorooctanesulfonic acid; perfluorooctanoic acid; unclassified drug; fluorocarbon; chemical compound; health impact; private sector; public sector; technological development; degradation; destruction; destruction technology; electrochemical oxidation; electrochemistry; incineration; ion exchange; oxidation; photocatalysis; plasma; Review; separation technique; sonolysis; supercritical water oxidation; technology; thermal degradation; human; water pollutant; Fluorocarbons; Humans; Water Pollutants, Chemical"
"Ma T., Ye C., Wang T., Li X., Luo Y.","Toxicity of Per- and Polyfluoroalkyl Substances to Aquatic Invertebrates, Planktons, and Microorganisms",2022,"10.3390/ijerph192416729","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144548391&doi=10.3390%2fijerph192416729&partnerID=40&md5=506e800194be9ceb3c9d54e384291507","Per- and polyfluoroalkyl substances (PFASs), recognized worldwide as emerging pollutants, may pose a substantial threat to human health and our environment due to their stability, high concentrations, wide distribution, and easy accumulation. Ever since perfluorooctane sulfonate and perfluorooctanoic acid were recognized by the Stockholm Convention on Persistent Organic Pollutants, the public has become increasingly concerned about potential contamination and the environmental risks associated with PFASs. Ubiquitous PFAS contamination of drinking water, groundwater, surface water, and sediment has been detected, especially in areas with rapid industrial and economic development. Its accumulation in living organisms and foods has accentuated the importance of investigations into aquatic organisms at the bottom of the food chain, as the stability and integrity of the food web as well as the population quantity and structure of the aquatic ecosystem may be affected. This review provides a comprehensive summary of the toxic and toxicity-related effects of PFASs on aquatic plankton, aquatic invertebrates and microorganisms, the characteristics of different target aquatic organisms in toxicity investigations, and a feasibility evaluation of PFAS substitutes to provide valuable suggestions for further utilization and regulation of PFASs and their substitutes. © 2022 by the authors.","benthos; bioaccumulation; feasibility study; food chain; food web; microorganism; polymer; toxicity; zooplankton; alkanesulfonic acid; drinking water; fluorocarbon; analysis; animal; aquatic species; ecosystem; environmental monitoring; human; invertebrate; plankton; toxicity; water pollutant; Alkanesulfonic Acids; Animals; Aquatic Organisms; Drinking Water; Ecosystem; Environmental Monitoring; Fluorocarbons; Humans; Invertebrates; Plankton; Water Pollutants, Chemical"
"Colbourne J.R.M., Altoukhi K.H., Morris D.L.","Peritoneal Oxygenation as a Novel Technique for Extrapulmonary Ventilation; A Review and Discussion of the Literature",2022,"10.3390/arm90060057","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144547085&doi=10.3390%2farm90060057&partnerID=40&md5=0b8a163ca5b61046787912e99d1ac7f4","Highlights: What are the main findings? Peritoneal oxygenation has significant potential for treatment of acute respiratory distress syndrome patients. It could offer an effective treatment for rescue ventilation in critically unwell patients. Further large animal studies are needed with further refinement of currently available techniques. What is the implication of the main finding? We propose the further development of techniques and animal models with an eventual goal of evaluation in humans. Peritoneal oxygenation is a promising alternative to rescue ventilation is cases of extreme hypoxia. The COVID-19 crisis has highlighted the difficulties that might occur when attempting to oxygenate patients who have suffered a severe pulmonary insult, including in the development of acute respiratory distress syndrome (ARDS). Traditional mechanical ventilation (MV) is effective; however, in severe cases of hypoxia, the use of rescue therapy, such as extracorporeal membrane oxygenation (ECMO), may be required but is also associated with significant complexity and complications. In this review, we describe peritoneal oxygenation; a method of oxygenation that exploits the peritoneum’s gas exchange properties in a fashion that is similar to peritoneal dialysis and has shown considerable promise in animal models. We have conducted a review of the available literature and techniques, including intraperitoneal perfluorocarbons, intraperitoneal jet ventilation, a continuous low-pressure oxygen system (PEROX) and the use of phospholipid-coated oxygen microbubbles (OMBs) through peritoneal microbubble oxygenation (PMO). We conclude that peritoneal oxygenation is a promising technique that warrants further investigation and might be used in clinical settings in the future. © 2022 by the authors.","oxygen; animal; artificial ventilation; human; lung; peritoneum; procedures; therapy; Animals; COVID-19; Humans; Lung; Oxygen; Peritoneum; Respiration, Artificial"
"Androulakakis A., Alygizakis N., Bizani E., Thomaidis N.S.","Current progress in the environmental analysis of poly- and perfluoroalkyl substances (PFAS)",2022,"10.1039/d2va00147k","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144238581&doi=10.1039%2fd2va00147k&partnerID=40&md5=24a61e2654bbde6a1f4342419305a6d5","Per- and polyfluoroalkyl substances (PFASs) are a class of persistent organic pollutants (POPs). They are widely used in industrial and consumer applications and are known for their persistence, long-distance migration and toxicity. Various PFASs have been manufactured and distributed over the years at a global scale. Decades of relevant research on these emerging contaminants has revealed that PFASs are bioaccumulative and possibly carcinogenic to animals as well as humans. Following regulations and public concern about their impact on ecosystems and uncertain environmental fate, some legacy PFASs have been banned in some regions e.g. Europe, and their industrial production has switched to alternative fluoroalkyl substances. Recently, novel PFAS classes have been identified in numerous environmental matrices. The high variety of legacy and emerging PFASs across the ecosystems is alarming and calls for an efficient monitoring strategy for the quantitative determination of known substances as well as the elucidation and discovery of new compounds. This is crucial for PFAS management and risk assessment in the environment and merits the attention of regulators. This review reports and discusses the most recent analytical method development for PFASs in air, water, abiotic solid matrices and biological matrices. Various instrumental analysis techniques and screening approaches are presented, explored, and compared on the basis of their efficiency and applicability, together with sampling, pre-treatment and extraction methods. Additionally, promising non-target and non-specific approaches are addressed as the key-element in future PFAS analysis. © 2022 The Author(s). Published by the Royal Society of Chemistry.",
"Abou-Khalil C., Sarkar D., Braykaa P., Boufadel M.C.","Mobilization of Per- and Polyfluoroalkyl Substances (PFAS) in Soils: A Review",2022,"10.1007/s40726-022-00241-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143825161&doi=10.1007%2fs40726-022-00241-8&partnerID=40&md5=3595f179cdcb5315e87ee37a3d787caf","Purpose of Review: Soils can receive a considerable amount of perfluoroalkyl and polyfluoroalkyl substances (PFAS) via different contamination pathways. Remediating PFAS-contaminated soils is primarily limited to immobilization whereby the concentration of PFAS remains practically unaffected. Other remediation techniques include chemical and thermal methods, which are typically associated with very high costs and substantial energy usage requirements. A more cost-effective approach, however, could be to mobilize PFAS from the bulky soil to a medium (e.g., water, sorbents, plants) that can be sequentially treated or properly disposed of. Recent Findings: Soil washing, soil flushing, and liquefractionation are particularly promising mobilization approaches for treating permeable soils by desorbing the PFAS into a solution that can be subsequently treated, with liquefractionation generating the least wastewater volume. For cohesive soils, however, electrokinetic remediation would be more suitable for mobilizing PFAS. Another option could be phytoremediation, resulting in the confinement of PFAS in a small volume of plant parts which can be thermally converted into a valuable product, such as biochar, whereby PFAS is either adsorbed onto the carbonaceous matter or destroyed depending on the temperatures adopted. Summary: This review thoroughly discusses all mobilization techniques that can be used for treating PFAS-contaminated soils, while investigating the possibility of combining such techniques with other approaches to enhance the treatment efficiency. Unfortunately, research on coupling mobilization methods with other remediation techniques for treating PFAS-contaminated soils is significantly lacking, and thus, additional studies on the effectiveness of such hybrid approaches should be carried out while providing cost estimations in terms of removal efficiencies, process longevity, and waste regeneration or disposal. © 2022, The Author(s), under exclusive licence to Springer Nature Switzerland AG.",
"Khumalo S.M., Bakare B.F., Rathilal S.","The Occurrence and Bioremediation of Emerging Polyfluorinated Compounds in Water Bodies: A Mini Review",2022,"10.3390/app122312196","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143731504&doi=10.3390%2fapp122312196&partnerID=40&md5=2ef0edcfa2628c492cab2a04a64ad4f8","The occurrence and fate of polyfluorinated compounds (PFCs) in the aquatic environment resulting from anthropogenic activities has become an emerging issue of environmental chemistry. PFCs have been detected in drinking water samples, aquatic life, human tissue, and blood serum. This is attributed to their xenobiotic attributes making them environmentally persistent, bio-accumulative, and globally distributed in water receiving bodies, posing serious health problems to aquatic life and human health. This is ascribed to PFCs’ peculiar physicochemical properties of being hydrophobic and oleophobic and their removal process from wastewater streams is different from any other organic pollutants. Therefore, this review summarizes the environmental occurrence and recent developments on microbial degradation of the most detected PFCs, i.e., perfluorooctanoic acid (PFOA), and perfluorooctane sulfonic acid (PFOS) in water bodies. The available literature suggests that PFOA and PFOS are susceptible to biodegradation by Acidimicrobium sp. strain A6, Pseudomonas parafulva strain YAB1, Pseudomonas plecoglossicidia 2.4-D, and Pseudomonas aeruginosa strain HJ4. Moreover, the current study presents a summary on phytoremediation of PFOA and PFOS as a sustainable green technology. Despite the extensive work undertaken on bioremediation of PFOA and PFOS by biological processes, the available literature suggests that a lot of work still needs to be carried out aimed at investigating the biodegradation pathway of PFOA and PFOS by both microbial species and plants. © 2022 by the authors.",
"Wang Y., Guo J., Sumita, Shi C., Zhu Q., Li C., Pang W.","A Review of Recent Advances in Detection and Treatment Technology for Perfluorinated Compounds",2022,"10.3390/w14233919","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143702686&doi=10.3390%2fw14233919&partnerID=40&md5=6bdf2b82c3bd7459b2efe67096ccf0fc","Perfluorinated compounds (PFCs) are a novel type of environmental pollutant with a specific structure. PFCs have become a global concern due to their environmental persistence and biotoxicity properties. In this paper, we review the hazardous effects, detection technologies, and treatment methods of PFCs. We present the current status of PFCs pollution in water, the atmosphere, soil, and organisms. Moreover, we show that PFCs have toxic effects, such as hepatotoxicity, neurotoxicity, immunotoxicity, endocrine disruption, and reproductive and developmental toxicity. Six sample pretreatment techniques and four assays for PFCs are listed in this paper. This review focuses on the analysis of the treatment methods for PFCs, such as physical adsorption, microbial degradation, photochemical oxidation, electrochemical oxidation, acoustic oxidation, Fenton oxidation, and so on. We systematically analyze the treatment effects, removal mechanisms, and future directions of various technologies to provide support and suggestions for PFCs pollution control technologies. © 2022 by the authors.","Biodegradation; Chemical detection; Water pollution; Water pollution control; Compound pollution; Detection technology; Environmental persistences; Environmental pollutants; Perfluorinated compound; Perfluorinated compounds; Photochemical oxidation; Pre-treatments; Treatment methods; Treatment technologies; Electrochemical oxidation; adsorption; detection method; electrochemical method; oxidation; persistence; pollution control"
"Dong D.-Q., Yang S.-H., Wu P., Wang J.-Z., Min L.-H., Yang H., Zhou M.-Y., Wei Z.-H., Ding C.-Z., Wang Y.-L., Gao J.-H., Wang S.-J., Wang Z.-L.","Copper-Catalyzed Difluoroalkylation Reaction",2022,"10.3390/molecules27238461","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143644119&doi=10.3390%2fmolecules27238461&partnerID=40&md5=d969fc4cf31a41114040dd4f69e65ee3","This review describes recent advances in copper-catalyzed difluoroalkylation reactions. The RCF2 radical is generally proposed in the mechanism of these reactions. At present, various types of copper-catalyzed difluoroalkylation reactions have been realized. According to their characteristics, we classify these difluoroalkylation reactions into three types. © 2022 by the authors.","copper; catalysis; chemical structure; cyclization; Catalysis; Copper; Cyclization; Molecular Structure"
"Salahudeen N., Rasheed A.A., Babalola A., Moses A.U.","Review on technologies for conversion of natural gas to methanol",2022,"10.1016/j.jngse.2022.104845","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142679761&doi=10.1016%2fj.jngse.2022.104845&partnerID=40&md5=2fb8e2e97003087de4f445c6d3c638cf","Continuous flaring of natural gas remains a great environmental threatening practice going on in most upstream hydrocarbon production industry across the globe. About 150 billion m3 of natural gas are flared annually, producing approximately 400 million tons of carbon dioxide alone among other greenhouse gases. A search into a viable method for natural gas conversion to methanol becomes imperative not only to save the soul of the ever-changing climate but also to bring an end to wastage of valuable resources by converting hitherto wasted natural gas to wealth. Currently the technologies of conversion of natural gas to methanol could be categorized into the conventional and the innovative technologies. The conventional technology is sub-divided into the indirect method also called the Fischer-Tropsch Synthesis (FTS) method and the direct method. The major commercial technology currently in use for production of methanol from methane is the FTS method which involves basically two steps which are the steam reforming and the syngas hydrogenation steps. The FTS method is highly energy intensive and this is a factor responsible for its low energetic efficiency. The direct conversion of methane to methanol is a one-step partial oxidation and lower temperature method having higher energetic efficiency advantage over the FTS method. The direct method occurs at temperature range of 380–470 °C and pressure range of 1–5 MPa while the FTS occurs at temperature range of 700–1100 °C and atmospheric pressure. Both methods are carried out under effect of metallic oxide catalysts such as Mo, V, Cr, Bi, Cu, Zn, etc. The innovative methods which include electrochemical, solar and plasma irradiation methods can be described as an approach to either of the two conventional methods in an innovative way while the biological method is a natural process driven by methane monooxygenase (MMO) enzyme released by methanotrophic bacteria. The aim of this study is to review the current state of the technology for conversion of methane to methanol so as to make abreast the recent advances and challenges in the area. © 2022 Elsevier B.V.","Atmospheric pressure; Atmospheric temperature; Carbon dioxide; Catalyst selectivity; Fischer-Tropsch synthesis; Greenhouse gases; Inert gases; Metals; Methane; Methanol; Natural gas deposits; Steam reforming; Conversion of methanes; Direct method; Energetic efficiency; Gas to methanols; Hydrocarbon production; Selectivity; Synthesis method; Temperature range; Yield; ]+ catalyst; Natural gas"
"Land K.L., Miller F.G., Fugate A.C., Hannon P.R.","The effects of endocrine-disrupting chemicals on ovarian- and ovulation-related fertility outcomes",2022,"10.1002/mrd.23652","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142256487&doi=10.1002%2fmrd.23652&partnerID=40&md5=76034dcd3eebf8a564c6c47a2bc17c2f","Exposure to endocrine-disrupting chemicals (EDCs) is unavoidable, which represents a public health concern given the ability of EDCs to target the ovary. However, there is a large gap in the knowledge about the impact of EDCs on ovarian function, including the process of ovulation. Defects in ovulation are the leading cause of infertility in women, and EDC exposures are contributing to the prevalence of infertility. Thus, investigating the effects of EDCs on the ovary and ovulation is an emerging area for research and is the focus of this review. The effects of EDCs on gametogenesis, uterine function, embryonic development, and other aspects of fertility are not addressed to focus on ovarian- and ovulation-related fertility issues. Herein, findings from epidemiological and basic science studies are summarized for several EDCs, including phthalates, bisphenols, per- and poly-fluoroalkyl substances, flame retardants, parabens, and triclosan. Epidemiological literature suggests that exposure is associated with impaired fecundity and in vitro fertilization outcomes (decreased egg yield, pregnancies, and births), while basic science literature reports altered ovarian follicle and corpora lutea numbers, altered hormone levels, and impaired ovulatory processes. Future directions include identification of the mechanisms by which EDCs disrupt ovulation leading to infertility, especially in women. © 2022 The Authors. Molecular Reproduction and Development published by Wiley Periodicals LLC.","endocrine disruptor; female; fertility; human; infertility; ovary; ovulation; pregnancy; Endocrine Disruptors; Female; Fertility; Humans; Infertility; Ovary; Ovulation; Pregnancy"
"Xu F., Zhou J., Yang H., Chen L., Zhong J., Peng Y., Wu K., Wang Y., Fan H., Yang X., Zhao Y.","Recent advances in exhaled breath sample preparation technologies for drug of abuse detection",2022,"10.1016/j.trac.2022.116828","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142141015&doi=10.1016%2fj.trac.2022.116828&partnerID=40&md5=aa94866ae57be9ef4a93f0b227aa39cd","This current review focuses on contributions to exhaled breath (EB) preparation in drug of abuse (DOA) detection. DOA has caused health hazards, accidents, criminal acts and huge financial loss to society and individuals. The psychological resistance of drug suspect is the key issue leading to difficult sampling for DOA detection, and non-invasive EB analysis can solve this touchy problem. Available EB sampling devices and related sample pretreatment methods have been developed, and successfully coupled with various chromatographic approaches to achieve detection of DOAs. This review details EB sampling devices such as exhaled breath condensate (EBC) devices, EB bags, adsorbent-based devices, emphasizing the use of adsorbent to improve concentration and enrichment of target analytes. The sample pretreatment methods such as liquid-liquid extraction (LLE), solid-phase extraction (SPE), solid-phase microextraction (SPME) and thermal desorption (TD) are also introduced to accomplish the connection with chromatographic analysis of DOAs. Furthermore, the applications of EB analysis in different kinds of DOAs are summarized and commented. Finally, the challenges and future perspectives are discussed carefully on sampling devices and sample pretreatment techniques applied in DOA detection for anti-drug enforcement worldwide. © 2022 Elsevier B.V.","Chromatography; Extraction; Health hazards; Losses; Phase separation; Drug detection; Drug of abuse; Exhaled breath analysis; Exhaled breaths; Illicit drug; Preparation technology; Pretreatment methods; Sample preparation; Sample pretreatment; Sampling devices; Chromatographic analysis; adsorbent; cannabis; illicit drug; accident; breath analysis; chromatography; concentration (parameter); crime; desorption; drug abuse; drug determination; exhaled breath condensate; handheld device; health hazard; human; law enforcement; liquid liquid extraction; non invasive procedure; nonhuman; Review; solid phase extraction; solid phase microextraction"
