Authors,Title,Year,DOI,Link,Abstract,Index.Keywords
"Norvill Z.N., Shilton A., Guieysse B.",Emerging contaminant degradation and removal in algal wastewater treatment ponds: Identifying the research gaps,2016,10.1016/j.jhazmat.2016.03.085,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973129699&doi=10.1016%2fj.jhazmat.2016.03.085&partnerID=40&md5=98f835a2f5b57eb07558af4d6745d895,"Whereas the fate of emerging contaminants (ECs) during 'conventional' and 'advanced' wastewater treatment (WWT) has been intensively studied, little research has been conducted on the algal WWT ponds commonly used in provincial areas. The long retention times and large surface areas exposed to light potentially allow more opportunities for EC removal to occur, but experimental evidence is lacking to enable definite predictions about EC fate across different algal WWT systems. This study reviews the mechanisms of EC hydrolysis, sorption, biodegradation, and photodegradation, applying available knowledge to the case of algal WWT. From this basis the review identifies three main areas that need more research due to the unique environmental and ecological conditions occurring in algal WWT ponds: i) the effect of diurnally fluctuating pH and dissolved oxygen upon removal mechanisms; ii) the influence of algae and algal biomass on biodegradation and sorption under relevant conditions; and iii) the significance of EC photodegradation in the presence of dissolved and suspended materials. Because of the high concentration of dissolved organics typically found in algal WWT ponds, most EC photodegradation likely occurs via indirect mechanisms rather than direct photolysis in these systems. © 2016 Elsevier B.V.","Algae; Antibiotics; Biodegradation; Dissolution; Dissolved oxygen; Drug products; Impurities; Lakes; Photodegradation; Photolysis; Ponds; Ecological conditions; Emerging contaminant; Emerging contaminant (ECs); Emerging pollutants; Estrogen; Experimental evidence; HRAP; Waste-water treatment ponds; Wastewater treatment; antibiotic agent; dissolved oxygen; surface water; water; waste water; alga; antibiotics; biodegradation; estrogenic compound; hydrolysis; organic pollutant; photodegradation; pollutant removal; pond; research work; sorption; wastewater; water treatment; alga; antibiotic resistance; biodegradation; conjugation; degradation; human; hydrolysis; microbial biomass; nonhuman; pH; photodegradation; pond; Review; waste component removal; waste water management; water contamination; biomass; bioremediation; chemistry; metabolism; microalga; photolysis; pond; sewage; waste water; algae; Biodegradation, Environmental; Biomass; Microalgae; Photolysis; Ponds; Waste Disposal, Fluid; Waste Water"
"Cao Y., Ng C.","Absorption, distribution, and toxicity of per- And polyfluoroalkyl substances (PFAS) in the brain: A review",2021,10.1039/d1em00228g,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119719824&doi=10.1039%2fd1em00228g&partnerID=40&md5=8ac6b8e9f9d2340fd1116167bb0dac8f,"Per- and polyfluoroalkyl substances (PFAS) are a class of synthetic chemicals colloquially known as ""forever chemicals""because of their high persistence. PFAS have been detected in the blood, liver, kidney, heart, muscle and brain of various species. Although brain is not a dominant tissue for PFAS accumulation compared to blood and liver, adverse effects of PFAS on brain functions have been identified. Here, we review studies related to the absorption, accumulation, distribution and toxicity of PFAS in the brain. We summarize evidence on two potential mechanisms of PFAS entering the brain: initiating blood-brain barrier (BBB) disassembly through disrupting tight junctions and relying on transporters located at the BBB. PFAS with diverse structures and properties enter and accumulate in the brain with varying efficiencies. Compared to long-chain PFAS, short-chain PFAS may not cross cerebral barriers effectively. According to biomonitoring studies and PFAS exposure experiments, PFAS can accumulate in the brain of humans and wildlife species. With respect to the distribution of PFAS in specific brain regions, the brain stem, hippocampus, hypothalamus, pons/medulla and thalamus are dominant for PFAS accumulation. The accumulation and distribution of PFAS in the brain may lead to toxic effects in the central nervous system (CNS), including PFAS-induced behavioral and cognitive disorders. The specific mechanisms underlying such PFAS-induced neurotoxicity remain to be explored, but two major potential mechanisms based on current understanding are PFAS effects on calcium homeostasis and neurotransmitter alterations in neurons. Based on the information available about PFAS uptake, accumulation, distribution and impacts on the brain, PFAS have the potential to enter and accumulate in the brain at varying levels. The balance of existing studies shows there is some indication of risk in animals, while the human evidence is mixed and warrants further scrutiny. This journal is © The Royal Society of Chemistry.",Animals; Blood; Chains; Toxicity; Absorption distribution; Adverse effect; Blood-brain barrier; Brain functions; Heart muscles; Polyfluoroalkyl substances; Potential mechanism; Structures and properties; Synthetic chemicals; Tight junctions; Brain; neurotransmitter; perfluoro compound; fluorocarbon; absorption; behavior disorder; bioaccumulation; biological monitoring; blood brain barrier; brain; brain circulation; brain region; brain stem; brain toxicity; calcium cell level; calcium homeostasis; calcium signaling; cognitive defect; environmental exposure; extracellular calcium; hippocampus; human; hypothalamus; long term exposure; medulla oblongata; neurotoxicity; nonhuman; pons; Review; short term exposure; thalamus; tight junction; tissue distribution; wildlife; animal; brain; Animals; Brain; Fluorocarbons; Humans
"Mitrofanov A.Y., Bychkova V.A., Beletskaya I.P.",Synthetic Approaches to Perfluoroalkyl-Substituted Heterocyclic Phosphonates,2022,10.1134/S1070428022070016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138143787&doi=10.1134%2fS1070428022070016&partnerID=40&md5=53c40613c50b0f273a917d9858c51229,"Abstract: The review considers methods of synthesis of perfluoroalkyl-substituted, mainly trifluoromethylated, heterocyclic phosphonates. © 2022, Pleiades Publishing, Ltd.",NA
"Urbano T., Zagnoli F., Malavolti M., Halldorsson T.I., Vinceti M., Filippini T.",Dietary intake of potentially toxic elements and children's chemical exposure,2022,10.1016/j.coesh.2022.100393,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140257672&doi=10.1016%2fj.coesh.2022.100393&partnerID=40&md5=5a6186ae4f615ab6b22b99b452517769,"Environmental pollution is a major global public health problem, which has been extensively associated with several adverse health outcomes in both developed and undeveloped countries. In this review, we aimed at summarizing the most recent epidemiological evidence on the association between environmental pollutants intake and possible adverse health effects in children. What emerged is that several contaminants negatively affect children's health. In particular, exposure to heavy metals, plastic-derived chemicals, pesticides, and per- and polyfluoroalkyl substances have been associated with developmental disorders, cancers, allergies, and obesity in children. © 2022 Elsevier B.V.",NA
"Hertle E., Stehouwer C.D.A., van Greevenbroek M.M.J.",The complement system in human cardiometabolic disease,2014,10.1016/j.molimm.2014.06.031,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907599013&doi=10.1016%2fj.molimm.2014.06.031&partnerID=40&md5=dba4f16e586c8a4ebbb6ef72029e8510,"The complement system has been implicated in obesity, fatty liver, diabetes and cardiovascular disease (CVD). Complement factors are produced in adipose tissue and appear to be involved in adipose tissue metabolism and local inflammation. Thereby complement links adipose tissue inflammation to systemic metabolic derangements, such as low-grade inflammation, insulin resistance and dyslipidaemia. Furthermore, complement has been implicated in pathophysiological mechanisms of diet- and alcohol induced liver damage, hyperglycaemia, endothelial dysfunction, atherosclerosis and fibrinolysis.In this review, we summarize current evidence on the role of the complement system in several processes of human cardiometabolic disease. C3 is the central component in complement activation, and has most widely been studied in humans. C3 concentrations are associated with insulin resistance, liver dysfunction, risk of the metabolic syndrome, type 2 diabetes and CVD. C3 can be activated by the classical, the lectin and the alternative pathway of complement activation; and downstream activation of C3 activates the terminal pathway. Complement may also be activated via extrinsic proteases of the coagulation, fibrinolysis and the kinin systems. Studies on the different complement activation pathways in human cardiometabolic disease are limited, but available evidence suggests that they may have distinct roles in processes underlying cardiometabolic disease. The lectin pathway appeared beneficial in some studies on type 2 diabetes and CVD, while factors of the classical and the alternative pathway were related to unfavourable cardiometabolic traits. The terminal complement pathway was also implicated in insulin resistance and liver disease, and appears to have a prominent role in acute and advanced CVD.The available human data suggest a complex and potentially causal role for the complement system in human cardiometabolic disease. Further, preferably longitudinal studies are needed to disentangle which aspects of the complement system and complement activation affect the different processes in human cardiometabolic disease. © 2014 Elsevier Ltd.",antidiabetic agent; antihypertensive agent; antilipemic agent; antioxidant; complement component C1q; complement component C1r; complement component C1s; complement component C2; complement component C3; complement component C3a; complement component C5; complement component C5a; complement component C6; complement component C7; complement component C8; complement factor H; complement receptor; high density lipoprotein; kinin; lectin; selenium; vitronectin; adipose tissue; cardiometabolic risk; cardiovascular disease; complement activation; complement system; fatty liver; fibrinolysis; human; inflammation; insulin resistance; lifestyle; liver disease; liver dysfunction; metabolic disorder; metabolic syndrome X; non insulin dependent diabetes mellitus; nonhuman; priority journal; review; Cardiovascular disease; Complement system; Diabetes; Fatty liver disease; Insulin resistance; Obesity; Adipose Tissue; Animals; Cardiovascular Diseases; Complement System Proteins; Humans; Inflammation; Insulin Resistance; Metabolic Diseases
"Errington J., Daniel R.A., Scheffers D.-J.",Cytokinesis in bacteria,2003,10.1128/MMBR.67.1.52-65.2003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037336475&doi=10.1128%2fMMBR.67.1.52-65.2003&partnerID=40&md5=c4a14ac4c1817fa13ab905c06d8475e4,"Work on two diverse rod-shaped bacteria, Escherichia coli and Bacillus subtilis, has defined a set of about 10 conserved proteins that are important for cell division in a wide range of eubacteria. These proteins are directed to the division site by the combination of two negative regulatory systems. Nucleoid occlusion is a poorly understood mechanism whereby the nucleoid prevents division in the cylindrical part of the cell, until chromosome segregation has occurred near midcell. The Min proteins prevent division in the nucleoid-free spaces near the cell poles in a manner that is beginning to be understood in cytological and biochemical terms. The hierarchy whereby the essential division proteins assemble at the midcell division site has been worked out for both E. coli and B. subtilis. They can be divided into essentially three classes depending on their position in the hierarchy and, to a certain extent, their subcellular localization. FtsZ is a cytosolic tubulin-like protein that polymerizes into an oligomeric structure that forms the initial ring at midcell. FtsA is another cytosolic protein that is related to actin, but its precise function is unclear. The cytoplasmic proteins are linked to the membrane by putative membrane anchor proteins, such as ZipA of E. coli and possibly EzrA of B. subtilis, which have a single membrane span but a cytoplasmic C-terminal domain. The remaining proteins are either integral membrane proteins or transmembrane proteins with their major domains outside the cell. The functions of most of these proteins are unclear with the exception of at least one penicillin-binding protein, which catalyzes a key step in cell wall synthesis in the division septum.","bacterial protein; cell cycle protein; FtsZ protein; membrane protein; MinC protein; MinD protein; penicillin binding protein; peptidoglycan; protein FtsA; protein FtsI; protein FtsK; protein FtsL; protein FtsN; protein FtsQ; protein FtsW; protein MinE; protein ZipA; unclassified drug; anchorage independent growth; bacterial growth; bacterial membrane; bacterium; cell division; cellular distribution; cytokinesis; DNA replication; nonhuman; protein assembly; protein function; protein localization; protein polymerization; review; sporogenesis; Bacteria; Bacterial Proteins; Carrier Proteins; Cell Cycle Proteins; Cell Division; Cell Membrane; Cytoskeletal Proteins; Escherichia coli Proteins; Hexosyltransferases; Membrane Proteins; Multienzyme Complexes; Muramoylpentapeptide Carboxypeptidase; Penicillin-Binding Proteins; Peptidoglycan; Peptidoglycan Glycosyltransferase; Peptidyl Transferases; Spores, Bacterial; Bacillus subtilis; Bacteria (microorganisms); Escherichia coli"
"Mangani F., Maione M., Palma P.",GC-MS analysis of halocarbons in the environment,2003,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037271999&partnerID=40&md5=946ba3c9b5828dc6275d9babb597377a,[No abstract available],"chlorofluorocarbon; halide; halocarbon; perfluoro compound; carbon; halogen; analytic method; atmospheric dispersion; calibration; chlorination; ecosystem; environmental impact assessment; gas chromatography; greenhouse effect; mass spectrometry; measurement; review; stratosphere; water sampling; gas chromatography; mass fragmentography; mass spectrometry; methodology; pollutant; Carbon; Chromatography, Gas; Environmental Pollutants; Gas Chromatography-Mass Spectrometry; Halogens; Mass Spectrometry"
"Tawfik A., Mohsen M., Ismail S., Alhajeri N.S., Osman A.I., Rooney D.W.",Methods to alleviate the inhibition of sludge anaerobic digestion by emerging contaminants: a review,2022,10.1007/s10311-022-01465-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134218122&doi=10.1007%2fs10311-022-01465-2&partnerID=40&md5=8782616f22f1820b94c99276a911df76,"The rising occurrence of emerging contaminants in sludges both inhibits the anaerobic digestion of sludges and induces health issues when sludges are recycled in agriculture, calling for methods to remove contaminants. Here we review emerging pollutants in wastewater treatment plants, before and after anaerobic digestion. We present their inhibitory effects and remediation methods to alleviate inhibition. Pharmaceuticals have been detected in about 50% of the sludge samples. Sewage sludge contaminants include 19% of diuretics, 16–21% of lipid-modifying agents, hydrochlorothiazide, diclofenac, furosemide, clarithromycin, atorvastatin, and carbamazepine. Levels of antibiotics, azithromycin, ciprofloxacin, and estrone range from 500 to 600 ng/g in sludges from wastewater treatment plants. Remediation methods comprise electrooxidation, ultrasonication, thermal hydrolysis, ozonation, and bioaugmentation. Fermenting the sludges with acidogenic bacteria reduces the level of emerging pollutants in the supernatant. Nonetheless, liquid digestates still contains emerging pollutants such as sunscreen octocrylene at 147 ug/L and acetaminophen at 58.6 ug/L. As a result, pretreatment of sludge containing emerging pollutants is required. © 2022, The Author(s).",NA
"Li N., Liu C., Zhang Z., Li H., Song T., Liang T., Li B., Li L., Feng S., Su Q., Ye J., Zhu C.",Research and technological advances regarding the study of the spread of antimicrobial resistance genes and antimicrobial-resistant bacteria related to animal husbandry,2019,10.3390/ijerph16244896,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076232570&doi=10.3390%2fijerph16244896&partnerID=40&md5=6d327acdb2b71a398ba81218936ede42,"The extensive use of antimicrobials in animal farms poses serious safety hazards to both the environment and public health, and this trend is likely to continue. Antimicrobial resistance genes (ARGs) are a class of emerging pollutants that are difficult to remove once introduced. Understanding the environmental transfer of antimicrobial-resistant bacteria (ARB) and ARGs is pivotal for creating control measures. In this review, we summarize the research progress on the spread and detection of ARB and ARG pollution related to animal husbandry. Molecular methods such as high-throughput sequencing have greatly enriched the information about ARB communities. However, it remains challenging to delineate mechanisms regarding ARG induction, transmission, and tempo-spatial changes in the whole process, from animal husbandry to multiple ecosystems. As a result, future research should be more focused on the mechanisms of ARG induction, transmission, and control. We also expect that future research will rely more heavily on metagenomic-analysis, metatranscriptomic sequencing, and multi-omics technologies. © 2019 by the authors. Licensee MDPI, Basel, Switzerland.","ciprofloxacin; colistin; sulfonamide; tetracycline derivative; antiinfective agent; animal husbandry; antibiotic resistance; antimicrobial activity; gene expression; molecular analysis; pathogen; animal husbandry; antibiotic resistance; bacterial gene; bacterium culture; Bacteroidetes; blaCTX M gene; Brevundimonas; community structure; DNA sequence; Escherichia coli; Firmicutes; high throughput sequencing; horizontal gene transfer; mcr 1 gene; metagenomics; metatranscriptomics; microbial community; nonhuman; Pedobacter; pollution; polymerase chain reaction; Proteobacteria; qnrS gene; real time polymerase chain reaction; Review; transcriptomics; animal; animal husbandry; antibiotic resistance; bacterium; drug effect; genetics; invention; methodology; procedures; Animalia; Animal Husbandry; Animals; Anti-Bacterial Agents; Bacteria; Drug Resistance, Bacterial; Genes, Bacterial; High-Throughput Nucleotide Sequencing; Inventions; Metagenomics; Research Design"
Korol' S.A.,The complement system [Sistema komplementa.],1977,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017485858&partnerID=40&md5=4c743a6c23b800f3cf24c3e781320d10,"The complement system represents a multitude of activating factors, associated with the cellular membrane and providing for cell lysis. The system is composed of 21 serum proteins and 8 receptors and may be found in cells of various types. The major function of the system consists in its activation which entails a cascade of events terminated by cell lysis. Two complement system activation mechanisms are generally distinguished, one of which is classical and one is alternative. These two mechanisms converge after the activation of the third component (C3) or as a result of interaction between the terminal components (C5, C6, C7, C8 and C9) of the complement cascade. The complement system is linked with the fibrinolytic, blood coagulating and kinin systems.",complement; complement component C1; complement component C2; complement component C3; complement component C4; complement component C5; complement component C6; complement component C7; complement component C8; complement component C9; age; animal; antigen antibody reaction; biosynthesis; embryo induction; human; immunology; immunopathology; phylogeny; physiology; review; Age Factors; Animal; Antigen-Antibody Reactions; Complement; Complement 1; Complement 2; Complement 3; Complement 4; Complement 5; Complement 6; Complement 7; Complement 8; Complement 9; Embryonic Induction; Human; Immunologic Diseases; Phylogeny
"Kayama T., Sakurai Y., Yoshimoto T.","Analysis of PO2 in brain tumor and effectiveness of PFC (perfluorochemicals) to increase intratumoral PO2, blood flow and its clinical use",1989,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024740532&partnerID=40&md5=90ed1b8657fcb967d4cc7e207c47511b,"The presence of hypoxic Zone in clinical brain tumor is verified. The value of intratumoral PO2 is about 16 mmHg under the condition with physiological PaO2. Perfluorocarbon, which can transport rich O2, was used to increase intratumoral PO2. Intratumoral PO2 increased to about 36 mmHg by using Perfluorocarbon with inhalation of O2. I conducted new Protocol, namely, irradiation method should be selected altered dose fractionation when hypoxic cell of the tumor change to normoxic cell. Perfluorocarbon was administered on the day when irradiation dose is high. Clinical result showed much better than previous our result, especially in the group of glioblastoma, the mean survival duration prolonged 8 months to 2 years.",fluorocarbon; oxygen; Radiation Sensitizing Agents; radiosensitizing agent; blood flow; brain tumor; drug effect; glioma; human; metabolism; oxygen therapy; pressure; radiation dose; review; vascularization; Brain Neoplasms; English Abstract; Fluorocarbons; Glioma; Human; Oxygen; Oxygen Inhalation Therapy; Partial Pressure; Radiation-Sensitizing Agents; Radiotherapy Dosage; Regional Blood Flow
"Rothfield L., Justice S., García-Lara J.",Bacterial cell division,1999,10.1146/annurev.genet.33.1.423,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033367406&doi=10.1146%2fannurev.genet.33.1.423&partnerID=40&md5=303d84fc2e7b5dc29d64d902442f4883,"Formation of the bacterial division septum is catalyzed by a number of essential proteins that assemble into a ring structure at the future division site. Assembly of proteins into the cytokinetic ring appears to occur in a hierarchial order that is initiated by the FtsZ protein, a structural and functional analog of eukaryotic tubulins. Placement of the division site at its correct location in Escherichia coil requires a division inhibitor (MinC), that is responsible for preventing septation at unwanted sites near the cell poles, and a topological specificity protein (MinE), that forms a ring at midcell and protects the midcell site from the division inhibitor. However, the mechanism responsible for identifying the position of the midcell site or the polar sites used for spore septum formation is still unclear. Regulation of the division process and its coordination with other cell cycle events, such as chromosome replication, are poorly understood. However, a protein has been identified in Caulobacter (CtrA) that regulates both the initiation of chromosome regulation and the transcription of ftsZ, and that may play an important role in the coordination process.","bacterial protein; tubulin; Caulobacter; cell cycle; cell division; cell shape; chromosome replication; Escherichia coli; morphogenesis; priority journal; protein assembly; review; transcription regulation; translation regulation; Cell Division; Escherichia coli; Protein Biosynthesis; Transcription, Genetic; Bacteria (microorganisms); Caulobacter; Escherichia; Escherichia coli; Eukaryota; Negibacteria"
"Han Y., Ho W.S.W.",Polymeric membranes for CO2 separation and capture,2021,10.1016/j.memsci.2021.119244,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102829210&doi=10.1016%2fj.memsci.2021.119244&partnerID=40&md5=b571723015df421cccbd6069870f02dd,"Over the past decade, CO2 separation and capture have become the new bandwagon for polymer science and membrane research. This review presents the fundamentals of CO2/gas separation in polymeric membranes and discusses how these principles underpin opportunities and challenges for post-combustion carbon capture (CO2/N2), hydrogen purification (CO2/H2), and natural gas and biogas sweetening (CO2/CH4). Emerging polymeric membrane materials are discussed, including a few polymers containing a high content of polar functional groups (i.e., ether oxygen-rich polymers and polymeric ionic liquids), shape-persisting glassy polymers (i.e., perfluoropolymers, thermally rearranged polymers, iptycene-containing polymers), and reactive polymers featuring facilitated transport. Moreover, the promising candidates for each CO2 separation application are highlighted. Finally, the permeability-selectivity data reviewed were plotted against their 2008 and 2019 upper bounds. © 2021 Elsevier B.V.",Air purification; Carbon capture; Carbon dioxide; Gas permeable membranes; Ionic liquids; Polymeric membranes; Separation; CH$-4$; Gas separations; High-content; Hydrogen purification; Membrane material; Natural gas sweetening; Polar functional groups; Polymer membrane; Polymer science; Post-combustion carbon captures; Natural gas; carbon dioxide; hydrogen; ionic liquid; oxygen; polymer; chemical reaction; combustion; density functional theory; diffusivity; gas; gas permeability; high temperature; membrane; phase separation; polymerization; priority journal; purification; Review; solubility; solvation; temperature; temperature dependence; Air Conditioning; Biogas; Carbon Dioxide; Natural Gas; Polymers; Separation; Shape; Transport
