Authors,Title,Year,DOI,Link,Abstract,Index.Keywords
"Predieri B., Bruzzi P., Bigi E., Ciancia S., Madeo S.F., Lucaccioni L., Iughetti L.",Endocrine disrupting chemicals and type 1 diabetes,2020,10.3390/ijms21082937,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083960254&doi=10.3390%2fijms21082937&partnerID=40&md5=930de61fd3b4e855fbd1facd8d487e1c,"Type 1 diabetes (T1D) is the most common chronic metabolic disease in children and adolescents. The etiology of T1D is not fully understood but it seems multifactorial. The genetic background determines the predisposition to develop T1D, while the autoimmune process against β-cells seems to be also determined by environmental triggers, such as endocrine disrupting chemicals (EDCs). Environmental EDCs may act throughout different temporal windows as single chemical agent or as chemical mixtures. They could affect the development and the function of the immune system or of the β-cells function, promoting autoimmunity and increasing the susceptibility to autoimmune attack. Human studies evaluating the potential role of exposure to EDCs on the pathogenesis of T1D are few and demonstrated contradictory results. The aim of this narrative review is to summarize experimental and epidemiological studies on the potential role of exposure to EDCs in the development of T1D. We highlight what we know by animals about EDCs’ effects on mechanisms leading to T1D development and progression. Studies evaluating the EDC levels in patients with T1D were also reported. Moreover, we discussed why further studies are needed and how they should be designed to better understand the causal mechanisms and the next prevention interventions. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","4,4' isopropylidenediphenol; arsenic; creatinine; endocrine disruptor; perfluorodecanoic acid; perfluorohexanesulfonic acid; perfluorononaoic acid; perfluorooctanesulfonic acid; perfluorooctanoic acid; pesticide; phthalic acid; unclassified drug; vitamin D; endocrine disruptor; abdominal obesity; adipose tissue; air pollution; apoptosis; body mass; calcium homeostasis; cell proliferation; cellular immunity; cytokine release; dairy product; disease exacerbation; disease predisposition; endoplasmic reticulum stress; environmental exposure; environmental factor; epigenetics; glucose homeostasis; glycemic control; half life time; homeostasis model assessment; human; immune response; immune system; immunological tolerance; immunomodulation; immunosuppressive treatment; incidence; insulin blood level; insulin dependent diabetes mellitus; insulin resistance; insulitis; intestine flora; lymphoid tissue; metabolic regulation; metabolic syndrome X; microbial community; nonhuman; onset age; oxidative stress; pancreas cell; pancreas islet cell function; persistent organic pollutant; phagocytosis; pregnant woman; Review; thyroid hormone blood level; adverse event; animal; classification; clinical study; disease model; disease predisposition; insulin dependent diabetes mellitus; meta analysis; metabolism; Animals; Clinical Studies as Topic; Diabetes Mellitus, Type 1; Disease Models, Animal; Disease Susceptibility; Endocrine Disruptors; Environmental Exposure; Humans"
"Kohelet D., Arbel E.",Liquid ventilation with perfluorocarbons,1998,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032519018&partnerID=40&md5=05c657e6d8bdc36d7eb83130ec4e52e3,[No abstract available],"fluorocarbon; artificial ventilation; human; methodology; newborn; review; Fluorocarbons; Humans; Infant, Newborn; Respiration, Artificial"
"Lee J.W., Choi K., Park K., Seong C., Yu S.D., Kim P.",Adverse effects of perfluoroalkyl acids on fish and other aquatic organisms: A review,2020,10.1016/j.scitotenv.2019.135334,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076834853&doi=10.1016%2fj.scitotenv.2019.135334&partnerID=40&md5=e49b57eba8e5f15127998c400fef6c8b,"Perfluoroalkyl acids (PFAAs) have been widely used in many industrial and consumer products. They have been detected ubiquitously in ambient water along with other environmental matrices, and their adverse effects on aquatic organisms have been a subject of active investigation. Here, we intended to summarize and synthesize the existing body of knowledge on PFAA toxicity through an extensive literature review, and shed light on areas where further research is warranted. PFAA toxicity appears to be influenced by the sex and developmental stages of aquatic organisms, but not significantly by exposure route. PFAA-induced aquatic toxicity could be classified as metabolism disturbance, reproduction disruption, oxidative stress, developmental toxicity, thyroid disruption, etc. At the molecular level, these responses can be initiated by key events, such as nuclear receptor activation, reactive oxygen species induction, or interaction with a membrane, followed by a cascade of downstream responses. PFAA-induced toxicity involves diverse metabolic processes, and therefore elucidating crosstalk or interactions among diverse metabolic pathways is a challenging task. In the presence of other chemicals, PFAAs can function as agonists or antagonists, resulting in different directions of combined toxicity. Therefore, mixture toxicity with other groups of chemicals is another research opportunity. Experimental evidence supports the trans-generational toxicity of PFAAs, suggesting that their long-term consequences for aquatic ecosystems should become of concern. A recent global ban of several PFAAs resulted in an increasing dependence on PFAA alternatives. The lack of sufficient toxicological information on this emerging group of chemicals warrant caution and rigorous toxicological assessments. © 2019 Elsevier B.V.","Aquatic ecosystems; Cell proliferation; Chemicals; Consumer products; Metabolism; Molecular oxygen; Oxidative stress; Toxicity; Aquatic toxicity; Lipid metabolisms; PFAA; Reproductive toxicities; Xenobiotic response; Aquatic organisms; perfluoro compound; perfluoroalkyl acid; reactive oxygen metabolite; unclassified drug; fluorocarbon; aquatic organism; chemical pollutant; fish; lipid; metabolism; oxidative stress; pollution effect; reproductive behavior; toxicity; xenobiotics; aquatic environment; aquatic species; developmental stage; developmental toxicity; downstream processing; evidence based medicine; fish; metabolic disorder; molecular interaction; nonhuman; oxidative stress; priority journal; Review; sex; synthesis; toxicity; animal; aquatic species; ecosystem; sea food; water pollutant; Animals; Aquatic Organisms; Ecosystem; Fishes; Fluorocarbons; Seafood; Water Pollutants, Chemical"
"Kasipandi S., Bae J.W.",Recent Advances in Direct Synthesis of Value-Added Aromatic Chemicals from Syngas by Cascade Reactions over Bifunctional Catalysts,2019,10.1002/adma.201803390,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061572859&doi=10.1002%2fadma.201803390&partnerID=40&md5=5f549c0bcc3c125f8f177cbbe989ed6f,"Value-added aromatic monomers such as benzene, toluene, and xylenes (BTX) are very important building-block chemicals for the production of plastics, polymers, solvents, pesticides, dyes, and adhesives. Syngas-to-aromatics (STA) is a very promising approach for the synthesis of aromatic monomers, and is catalyzed via bifunctional catalysts in a single reactor, wherein methanol/dimethyl ether and/or olefins intermediates formed from syngas on metal components are converted into aromatic monomers exclusively on the HZSM-5 by cascade reactions. Since an optimal Fischer–Tropsch synthesis (FTS) temperature of Fe-based catalysts is very close to an aromatization temperature of HZSM-5, Fe-based catalysts have been frequently used/modified for the synthesis of aromatic monomers from hydrogenation of carbon oxides (CO and CO2). The nature of metal components and amounts of Brönsted acid sites on HZSM-5, and their mesoporosity and intimacy, significantly alter the selectivity for aromatics by tuning BTX distibution and catalyst stability. Although many developments have been achieved regarding the STA process in recent years, no reviews have been published in this flourishing research area over the last two decades. Here, the recent advances and forthcoming challenges in the progress of syngas (CO+H2) chemistry and hydrogenation of CO2 toward the value-added aromatic monomers through cascade reactions are highlighted. © 2019 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim","Adhesives; Aromatic polymers; Carbon dioxide; Catalyst selectivity; Hydrogenation; Monomers; Organic solvents; Plastics industry; Reaction intermediates; Synthesis gas; Acid site; Aromatic chemicals; Benzene , toluene , and xylenes; Bi-functional catalysts; Cascade reactions; Catalyst stability; Fe-based catalysts; Syn-gas; Aromatization"
"Chen S.-A., Lu H.-H., Huang C.-W.",Polyfluorenes for device applications,2008,10.1007/12_2008_144,https://www.scopus.com/inward/record.uri?eid=2-s2.0-54249162048&doi=10.1007%2f12_2008_144&partnerID=40&md5=0b4150fa136865ae6a961fd0761c0cdf,"This article mainly reviews the approaches that have been proposed to improve the device performance of polyfluorene (PF)-based polymer light-emitting diodes (PLEDs). Chemical modifications on main chains, side chains, and chain ends of PFs via the incorporation of charge-transport moieties can reduce the hole- and electron-injection barriers; while physical manipulation on main-chain structures of PFs, poly(9,9-di-n-octylfluorene) (PFO), after dipping in mixed solvent/non-solvent (tetrahydrofuran/methanol) can generate β-phase with extended conjugation length, leading to a promoted charge balance and stable pure blue emission. Hole- and electron-injection barriers can be effectively lowered by the insertion of hole-transport and electron-injection layers, respectively. The recent development of PFs with various emission colors, via physical blending or chemical modification, are presented for a comprehensive understanding of PFs for device applications. The deliberate choice of cathode material with work function matching the lowest unoccupied molecular orbital (LUMO) levels of PFs is another efficient method for increasing electron flux, and is also discussed in this review. © Springer-Verlag.",NA
"Komiyama T., Minami Y., Hiyama T.",Recent Advances in Transition-Metal-Catalyzed Synthetic Transformations of Organosilicon Reagents,2017,10.1021/acscatal.6b02374,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018319112&doi=10.1021%2facscatal.6b02374&partnerID=40&md5=182a7d45d5000e0706da5c13602453eb,"Organosilicon compounds act as a nucleophile upon activation by an appropriate base and behave in a manner similar to main-group organometallic reagents. In the last decades, structurally divergent organosilicon reagents are available and have become more employed for synthetic transformation with the aid of transition-metal complexes, because organosilicon compounds are in general superior to other organometallic compounds in view of stability, solubility, nontoxicity, and easy-handling. Particularly, cross-coupling of organosilicon reagents with organic halides or pseudohalides has been considered to be a useful tool for constructing the carbon frameworks of various target molecules such as pharmaceuticals and π-conjugated functional materials. Perfluoroalkylsilicon compounds such as CF3SiEt3 have found use as reagents for the metal-catalyzed introduction of perfluoroalkyl groups into many substrates. In addition, functionalized organosilicon reagents are readily accessible by catalytic approach starting with appropriate hydrocarbons such as alkenes, alkynes, alkanes, and arenes. This article reviews recent advances in transition-metal-catalyzed transformations of organosilicon reagents according to the type of synthetic transformation and metal catalyst. © 2016 American Chemical Society.",Carbon; Catalysis; Catalysts; Chemical activation; Functional materials; Hydrocarbons; Metal complexes; Metals; Molecules; Organometallics; Silicon compounds; Transition metal compounds; Bond activation; C-C bond formation; Heteroatom bonds; Metal catalysis; Organic synthesis; Silylations; Transition metals
"Teodosiu C., Gilca A.-F., Barjoveanu G., Fiore S.",Emerging pollutants removal through advanced drinking water treatment: A review on processes and environmental performances assessment,2018,10.1016/j.jclepro.2018.06.247,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049900424&doi=10.1016%2fj.jclepro.2018.06.247&partnerID=40&md5=62ab045131b759fab9e48a7cade38acc,"The presence of emerging pollutants in the aquatic environment in relatively small concentrations and the fact that they cannot be removed by conventional water/wastewater treatment processes bring new challenges in terms of adequate selection of technologies from the technical, economical and environmental points of view. Generally, literature discusses emerging pollutants’ removal at significant concentrations (such as those in wastewater), while few studies consider their low concentrations occurring in raw water. This study presents a comprehensive review of the research efforts related to the occurrence, fate, health effects and impacts of emerging pollutants on advanced drinking water treatment and the environmental performance evaluation of different technological options, with a focus on pilot and full-scale installations. All presented case studies consider pollutants removed, process conditions and removal efficiencies, thus making possible comparisons between membrane processes, advanced oxidation processes and adsorption on activated carbon and other materials. The study is completed by an analysis of the environmental assessment instruments (life cycle assessment, carbon, water footprints, other type of assessments) that may be used for selecting sustainable advanced drinking water treatment processes able to remove emerging pollutants. This paper critically reviews the main research topics concerning emerging pollutants: classification, legislative framework, up-to-date removal processes and their environmental performances assessment, to offer a comprehensive analysis of the strategic issues that may constitute future research directions for sustainable water supply. © 2018 Elsevier Ltd",Activated carbon; Activated carbon treatment; Environmental management; Environmental technology; Life cycle; Potable water; Sustainable development; Water conservation; Water supply; Assessments; Emerging; Environmental; Pollutants; Priority; Water pollution
"Mizuno Y., Nakamura K.",Enhancement of brillouin scattering signal in perfluorinated graded-index polymer optical fibers,2012,10.3390/app2010046,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888655404&doi=10.3390%2fapp2010046&partnerID=40&md5=e1d225b09a7a2514ff35d6b70b6d4076,"Perfluorinated graded-index polymer optical fibers (PFGI-POFs), fabricated by replacing the hydrogen atoms of standard polymethyl methacrylate-based POFs with fluorine atoms, have been extensively studied due to their relatively low propagation loss even at telecommunication wavelength. Recently, Brillouin scattering, which is one of the most significant nonlinear effects in optical fibers, has been successfully observed in PFGI-POFs at 1.55-μm wavelength. The Brillouin Stokes signal was, however, not large enough for practical applications or for detailed investigations of the Brillouin properties. In this paper, we review our recent work on Stokes signal enhancement. First, we induce stimulated Brillouin scattering based on the so-called pump-probe technique, and discuss its applicability to temperature sensors. Then, we investigate the influence of the core diameter and length of PFGI-POFs on Stokes signal, and observe the Brillouin linewidth narrowing effect. We believe our work is an important technological step toward the implementation of practical Brillouin-based devices and systems including distributed strain and temperature sensors. © 2014 by the authors.",NA
Unsworth D.J.,Complement deficiency and disease,2008,10.1136/jcp.2008.056317,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51349164899&doi=10.1136%2fjcp.2008.056317&partnerID=40&md5=b0f5fc2b6a26da51f1dc11fa04381d84,"There are approximately 30 serum complement proteins (15% of the globulin fraction), excluding cell surface receptors, and regulatory proteins. Many are manufactured in the liver, and reduced complement is a feature of severe liver failure. Complement proteins contribute to the acute phase response, and high levels are seen in chronic untreated inflammation (eg, rheumatoid arthritis). Once activated, complement is strongly pro-inflammatory. Indeed, almost half of the complement system proteins/receptors play regulatory roles, reflecting the importance of controlling inappropriate activation. This review focuses on disease states arising as a direct consequence of complement deficiency or dysfunction.",CD59 antigen; complement; complement component C1q; complement component C1s inhibitor; complement component C3b; complement component C3b receptor; complement component C4 binding protein; complement component C5a; complement component C5b; complement component C6; complement component C7; complement component C8; complement component C9; complement factor H; eculizumab; globulin; pexelizumab; properdin; regulator protein; biological marker; complement; acute phase response; antibody response; chronic inflammation; complement activation; complement alternative pathway; complement deficiency; complement receptor 3 and leukocyte adhesion molecule deficiency; complement system; diagnostic test; disease severity; glomerulonephritis; hemolytic uremic syndrome; human; hypocomplementemic urticarial vasculitis syndrome; immune complex disease; immunohistology; liver failure; nonhuman; paroxysmal nocturnal hemoglobinuria; priority journal; regulatory mechanism; review; rheumatoid arthritis; systemic lupus erythematosus; blood; deficiency; Immunologic Deficiency Syndromes; immunology; kidney disease; liver disease; Acute-Phase Reaction; Biological Markers; Complement System Proteins; Humans; Immunologic Deficiency Syndromes; Kidney Diseases; Liver Diseases
"Neburchilov V., Wang H., Martin J.J., Qu W.",A review on air cathodes for zinc-air fuel cells,2010,10.1016/j.jpowsour.2009.08.100,https://www.scopus.com/inward/record.uri?eid=2-s2.0-71649108500&doi=10.1016%2fj.jpowsour.2009.08.100&partnerID=40&md5=96b92105c1f0fe74ddc65ef5ffee557e,"This paper reviews the compositions, design and methods of fabrication of air cathodes for alkali zinc-air fuel cells (ZAFCs), one of the few successfully commercialized fuel cells. The more promising compositions for air cathodes are based on individual oxides, or mixtures of such, with a spinel, perovskite, or pyrochlore structure: MnO2, Ag, Co3O4, La2O3, LaNiO3, NiCo2O4, LaMnO3, LaNiO3, etc. These compositions provide the optimal balance of ORR activity and chemical stability in an alkali electrolyte. The sol-gel and reverse micelle methods supply the most uniform distribution of the catalyst on carbon and the highest catalyst BET surface area. It is shown that the design of the air cathode, including types of carbon black, binding agents, current collectors, Teflon membranes, thermal treatment of the GDL, and catalyst layers, has a strong effect on performance. Crown Copyright © 2009.",Air cathode; Bifunctional electrodes; Cathode design; Metal-air battery; Oxygen reduction reaction; Secondary metals; Alkalinity; Carbon black; Catalysis; Catalysts; Chemical stability; Design; Electrolytic reduction; Fuel cells; Heat treatment; Manganese compounds; Metals; Oxide minerals; Oxygen; Perovskite; Silver; Zinc; Cathodes
"Rayne S., Forest K.","Perfluoroalkyl sulfonic and carboxylic acids: A critical review of physicochemical properties, levels and patterns in waters and wastewaters, and treatment methods",2009,10.1080/10934520903139811,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449625571&doi=10.1080%2f10934520903139811&partnerID=40&md5=f44f71ba9b14e48a5b8dc1900c0a1285,"Perfluorinated acids (PFAs) are an emerging class of environmental contaminants present in various environmental and biological matrices. Two major PFA subclasses are the perfluorinated sulfonic acids (PFSAs) and carboxylic acids (PFCAs). The physicochemical properties and partitioning behavior for the linear PFA members are poorly understood and widely debated. Even less is known about the numerous branched congeners with varying perfluoroalkyl chain lengths, leading to confounding issues around attempts to constrain the properties of PFAs. Current computational methods are not adequate for reliable multimedia modeling efforts and risk assessments. These compounds are widely present in surface, ground, marine, and drinking waters at concentrations that vary from pg L- 1 to g L- 1. Concentration gradients of up to several orders of magnitude are observed in all types of aquatic systems and reflect proximity to known industrial sources concentrated near populated regions. Some wastewaters contain PFAs at mg L- 1 to low g L- 1 levels, or up to 10 orders of magnitude higher than present in more pristine receiving waters. With the exception of trifluoroacetic acid, which is thought to have both significant natural and anthropogenic sources, all PFSAs and PFCAs are believed to arise from human activities. Filtration and sorption technologies offer the most promising existing removal methods for PFAs in aqueous waste streams, although sonochemical approaches hold promise. Additional studies need to be conducted to better define opportunities from evaporative, extractive, thermal, advanced oxidative, direct and catalyzed photochemical, reductive, and biodegradation methods. Most PFA treatment methods exhibit slow kinetic profiles, hindering their direct application in conventional low hydraulic residence time systems.","Partitioning behavior; Perfluorinated acids; Perfluoroalkyl sulfonic acids; Physicochemical property; Sulfonic acid; Treatment methods; Water and wastewater; Biodegradation; Biological water treatment; Carboxylic acids; Impurities; Multimedia systems; Organic acids; Risk assessment; Risk management; Sorption; Wastewater; Wastewater treatment; Water recycling; carboxylic acid; drinking water; ground water; lake water; perfluorinated sulfonic acid; perfluoro compound; sea water; surface water; trifluoroacetic acid; unclassified drug; well water; acidity; activated sludge; aquatic environment; Arctic; Atlantic Ocean; Baltic Sea; biodegradation; catalysis; chemical structure; China; computer model; concentration (parameters); decomposition; detoxification; evaporation; filtration; Indian Ocean; ion exchange; Japan; land drainage; landfill; liquid liquid extraction; Mediterranean Sea; melting point; Pacific Ocean; photocatalysis; physical chemistry; reduction kinetics; review; risk assessment; solubility; swimming pool; temperature dependence; vapor pressure; waste water; water treatment; Alkanesulfonic Acids; Fatty Acids; Fluorocarbons; Humans; Micelles; Solubility; Volatilization; Waste Disposal, Fluid; Water; Water Purification; Water Supply"
Sato K.,Development of new reactions of fluorine compounds using a rhodium catalyst,2006,10.1248/yakushi.126.597,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746840595&doi=10.1248%2fyakushi.126.597&partnerID=40&md5=1d0af044bc8fc8f5761523795d8efa1a,"Novel fluoroalkylated products where a CF2COOEt group was introduced at the α-position of α,β-unsaturated ketones or the Reformatsky-type products have been obtained selectively by the reaction of BrCF2COOEt and α,β-unsaturated ketones with Et 2Zn in the presence of RhCl(PPh3)3 depending on the solvents. Furthermore, the novel α-fluoroalkylated products could synthesize by using various halofluoroalkyl compounds (Rf-X) instead of BrCF2COOEt. On the other hand, this Reformatsky-type reaction by imines gave difluoro-β-lactams or 3-amino-2,2-difluorocalboxylic esters without or with MgSO4·7H2O, selectively. © 2006 The Pharmaceutical Society of Japan.","3 amino 2,2 difluorocarboxylic ester derivative; alpha,beta unsaturated ketone derivative; beta lactam derivative; difluoro beta lactam derivative; ester; fluorine derivative; ketone derivative; magnesium sulfate; rhodium derivative; solvent; unclassified drug; water; catalyst; chemical reaction; Reformatsky reaction; review; synthesis; Alkylation; Catalysis; Chemistry, Organic; Fluorine Compounds; Methylation; Rhodium"
Bochmann M.,Highly electrophilic main group compounds: Ether and arene thallium and zinc complexes,2009,10.1016/j.ccr.2009.01.012,https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349186191&doi=10.1016%2fj.ccr.2009.01.012&partnerID=40&md5=3f3fc2508d94f4c4b6c20d6336ad7a53,"This review describes aspects of the chemistry of highly electrophilic compounds of thallium and zinc. Extremely weakly coordinating anions based on perfluorophenyl borates allow the synthesis and structural characterization of complexes in which cation-anion interactions are minimized. The metals are therefore able to coordinate weakly donating ligands without the structural distortions and limitations in coordination geometry that are always encountered when coordinating anions are present. This has led to the isolation of thallium mono-, bis- and tris-arene complexes, thallium-ferrocene multidecker structures and the determination of their bond energies. New types of ether and crown ether adducts, as well as the first examples of cationic alkylzinc derivatives have become similarly accessible. These ionic Zn compounds very effectively polymerize cyclic esters and epoxides. Arene coordination is also a feature of strongly Lewis acidic bis(perfluoroaryl)zinc compounds, which when combined with activated alkyl chlorides provide an excellent new type of initiator for the homo and copolymerization of isoalkenes. These systems have given rise to a new family of elastomer materials. © 2009 Elsevier B.V. All rights reserved.",NA
